subject,target
<http://dbpedia.org/resource/Bad_Salzungen>,20777.0
<http://dbpedia.org/resource/Bad_Schandau>,2999.0
<http://dbpedia.org/resource/Bad_Säckingen>,16813.0
<http://dbpedia.org/resource/Bad_Sülze>,1838.0
<http://dbpedia.org/resource/Bad_Wiessee>,4777.0
<http://dbpedia.org/resource/Bad_Wildbad>,10878.0
<http://dbpedia.org/resource/Bad_Überkingen>,3992.0
"<http://dbpedia.org/resource/Badger_Creek,_Victoria>",1563.0
<http://dbpedia.org/resource/Badnawar>,20928.0
<http://dbpedia.org/resource/Badou>,24000.0
<http://dbpedia.org/resource/Bagaces>,6569.0
<http://dbpedia.org/resource/Bagepalli>,27011.0
<http://dbpedia.org/resource/Bagnoregio>,3678.0
<http://dbpedia.org/resource/Bagrami>,31680.0
<http://dbpedia.org/resource/Bahadurgarh>,400000.0
<http://dbpedia.org/resource/Bahsuma>,10561.0
<http://dbpedia.org/resource/Bahula>,17510.0
<http://dbpedia.org/resource/Bahía_Blanca>,301572.0
<http://dbpedia.org/resource/Baie-Mahault>,30548.0
<http://dbpedia.org/resource/Baiersbronn>,16080.0
<http://dbpedia.org/resource/Bairnsdale>,15411.0
<http://dbpedia.org/resource/Baishan>,1296575.0
"<http://dbpedia.org/resource/Baja,_Hungary>",34495.0
<http://dbpedia.org/resource/Bajos_de_Haina>,158985.0
<http://dbpedia.org/resource/Bakar>,8279.0
"<http://dbpedia.org/resource/Bakersfield,_California>",347483.0
<http://dbpedia.org/resource/Bakewar>,13053.0
<http://dbpedia.org/resource/Bakhchysarai>,27448.0
<http://dbpedia.org/resource/Baks>,2294.0
"<http://dbpedia.org/resource/Balaclava,_Victoria>",5396.0
<http://dbpedia.org/resource/Balahovit>,3911.0
<http://dbpedia.org/resource/Balakliia>,28868.0
"<http://dbpedia.org/resource/Balapur,_Akola_district>",44594.0
<http://dbpedia.org/resource/Balasore>,144373.0
<http://dbpedia.org/resource/Balatonfüred>,13138.0
<http://dbpedia.org/resource/Balatonlelle>,5269.0
<http://dbpedia.org/resource/Balaxanı>,14123.0
"<http://dbpedia.org/resource/Balch_Springs,_Texas>",23728.0
<http://dbpedia.org/resource/Balcombe>,1765.0
"<http://dbpedia.org/resource/Bald_Knob,_Arkansas>",2897.0
<http://dbpedia.org/resource/Baldeogarh>,7585.0
<http://dbpedia.org/resource/Baldone>,3788.0
"<http://dbpedia.org/resource/Baldwin,_Michigan>",1208.0
"<http://dbpedia.org/resource/Baldwin,_Nassau_County,_New_York>",24033.0
"<http://dbpedia.org/resource/Baldwin,_Pennsylvania>",19767.0
<http://dbpedia.org/resource/Balfron>,1518.0
<http://dbpedia.org/resource/Balgarevo>,1375.0
<http://dbpedia.org/resource/Baljuvon>,3660.0
"<http://dbpedia.org/resource/Balk,_Netherlands>",4090.0
<http://dbpedia.org/resource/Ballater>,1446.0
"<http://dbpedia.org/resource/Ballina,_County_Tipperary>",2632.0
<http://dbpedia.org/resource/Ballinrobe>,3770.0
"<http://dbpedia.org/resource/Ballycastle,_County_Antrim>",5237.0
<http://dbpedia.org/resource/Ballywalter>,2027.0
<http://dbpedia.org/resource/Balotra>,74496.0
<http://dbpedia.org/resource/Balranald>,1159.0
<http://dbpedia.org/resource/Balrothery>,2017.0
"<http://dbpedia.org/resource/Baltasar_Brum,_Artigas>",2531.0
"<http://dbpedia.org/resource/Baltimore,_Ohio>",2966.0
<http://dbpedia.org/resource/Baltimore>,620961.0
"<http://dbpedia.org/resource/Baltimore_Highlands,_Maryland>",7019.0
<http://dbpedia.org/resource/Baltmannsweiler>,5528.0
<http://dbpedia.org/resource/Balve>,12039.0
<http://dbpedia.org/resource/Balzers>,4642.0
<http://dbpedia.org/resource/Bamaga>,1164.0
<http://dbpedia.org/resource/Bambadjani>,1020.0
<http://dbpedia.org/resource/Bambali>,1264.0
"<http://dbpedia.org/resource/Bambous,_Mauritius>",15345.0
<http://dbpedia.org/resource/Bamenda>,348766.0
"<http://dbpedia.org/resource/Bana,_Cameroon>",5727.0
<http://dbpedia.org/resource/Banapur>,16437.0
<http://dbpedia.org/resource/Banatska_Topola>,1066.0
<http://dbpedia.org/resource/Banbasa>,7990.0
<http://dbpedia.org/resource/Banbridge>,16637.0
<http://dbpedia.org/resource/Banda_del_Río_Salí>,63226.0
<http://dbpedia.org/resource/Bandar-e_Mahshahr>,162797.0
<http://dbpedia.org/resource/Bandar_Seri_Begawan>,279924.0
"<http://dbpedia.org/resource/Bandora,_Goa>",12264.0
<http://dbpedia.org/resource/Bandundu_Province>,8062463.0
<http://dbpedia.org/resource/Banepa>,55528.0
<http://dbpedia.org/resource/Banfora>,93750.0
"<http://dbpedia.org/resource/Bangert,_North_Holland>",1430.0
<http://dbpedia.org/resource/Bangil>,85095.0
"<http://dbpedia.org/resource/Bangor,_Gwynedd>",16358.0
"<http://dbpedia.org/resource/Bangor,_New_South_Wales>",5568.0
"<http://dbpedia.org/resource/Bangor,_Pennsylvania>",5273.0
"<http://dbpedia.org/resource/Bangs,_Texas>",1603.0
"<http://dbpedia.org/resource/Banjup,_Western_Australia>",2085.0
<http://dbpedia.org/resource/Banlung>,17000.0
"<http://dbpedia.org/resource/Banner_Elk,_North_Carolina>",1028.0
"<http://dbpedia.org/resource/Banner_Hill,_Tennessee>",1497.0
<http://dbpedia.org/resource/Bannockburn>,7352.0
<http://dbpedia.org/resource/Banovići>,23431.0
<http://dbpedia.org/resource/Bansberia>,103799.0
<http://dbpedia.org/resource/Bansi>,41057.0
<http://dbpedia.org/resource/Banwell>,2919.0
<http://dbpedia.org/resource/Baoding>,10425379.0
<http://dbpedia.org/resource/Baoji>,3716731.0
<http://dbpedia.org/resource/Baoqing_County>,420000.0
<http://dbpedia.org/resource/Baotou>,2650364.0
<http://dbpedia.org/resource/Baqat_al-Hatab>,1748.0
"<http://dbpedia.org/resource/Bar_Beach,_New_South_Wales>",1256.0
<http://dbpedia.org/resource/Barabazar>,8056.0
<http://dbpedia.org/resource/Baracoa>,81794.0
<http://dbpedia.org/resource/Baracs>,3484.0
"<http://dbpedia.org/resource/Baraki,_Algiers>",123101.0
<http://dbpedia.org/resource/Baranda>,1550.0
"<http://dbpedia.org/resource/Barbacoas,_Nariño>",38708.0
<http://dbpedia.org/resource/Barbalha>,59343.0
"<http://dbpedia.org/resource/Barbosa,_Santander>",25768.0
"<http://dbpedia.org/resource/Barbourville,_Kentucky>",3165.0
<http://dbpedia.org/resource/Barcelona>,1620343.0
<http://dbpedia.org/resource/Barciany>,1100.0
<http://dbpedia.org/resource/Barclayville>,2733.0
<http://dbpedia.org/resource/Bardaskan>,28233.0
<http://dbpedia.org/resource/Bardia>,9149.0
<http://dbpedia.org/resource/Bardiya_District>,426576.0
"<http://dbpedia.org/resource/Bardonia,_New_York>",4108.0
<http://dbpedia.org/resource/Bardowick>,6068.0
<http://dbpedia.org/resource/Bareilly>,903668.0
<http://dbpedia.org/resource/Bargteheide>,16045.0
"<http://dbpedia.org/resource/Bari,_India>",62721.0
<http://dbpedia.org/resource/Barika>,104388.0
<http://dbpedia.org/resource/Barič>,6918.0
<http://dbpedia.org/resource/Barkly_West>,20105.0
"<http://dbpedia.org/resource/Barnstable,_Massachusetts>",45193.0
<http://dbpedia.org/resource/Barnstorf>,5964.0
<http://dbpedia.org/resource/Barrackpore>,152783.0
"<http://dbpedia.org/resource/Barrackville,_West_Virginia>",1302.0
<http://dbpedia.org/resource/Barranqueras>,54698.0
<http://dbpedia.org/resource/Barreiras>,155519.0
<http://dbpedia.org/resource/Barreirinhas>,54930.0
"<http://dbpedia.org/resource/Barrington,_Illinois>",10327.0
"<http://dbpedia.org/resource/Barrington,_New_Jersey>",6983.0
<http://dbpedia.org/resource/Barrow_upon_Humber>,3022.0
<http://dbpedia.org/resource/Barrowford>,6171.0
"<http://dbpedia.org/resource/Barry,_Vale_of_Glamorgan>",51502.0
<http://dbpedia.org/resource/Bartholomä>,2184.0
<http://dbpedia.org/resource/Bartica>,20000.0
"<http://dbpedia.org/resource/Bartlett,_Texas>",1623.0
"<http://dbpedia.org/resource/Bartonville,_Illinois>",6471.0
"<http://dbpedia.org/resource/Bartow,_Florida>",17298.0
<http://dbpedia.org/resource/Baruun-Urt>,18190.0
<http://dbpedia.org/resource/Barwadih>,7888.0
"<http://dbpedia.org/resource/Barwala,_Hisar>",89000.0
<http://dbpedia.org/resource/Baryshivka>,11178.0
<http://dbpedia.org/resource/Basauri>,40762.0
<http://dbpedia.org/resource/Baschi>,2691.0
<http://dbpedia.org/resource/Basel>,178445.0
<http://dbpedia.org/resource/Basildon>,107133.0
"<http://dbpedia.org/resource/Basin_City,_Washington>",1092.0
<http://dbpedia.org/resource/Basmath>,68846.0
<http://dbpedia.org/resource/Basna>,12368.0
<http://dbpedia.org/resource/Basse-Pointe>,3635.0
<http://dbpedia.org/resource/Bassila>,130770.0
<http://dbpedia.org/resource/Bastorf>,1153.0
<http://dbpedia.org/resource/Bastos>,21067.0
<http://dbpedia.org/resource/Basugaon>,27350.0
<http://dbpedia.org/resource/Batanovtsi>,2583.0
"<http://dbpedia.org/resource/Bateau_Bay,_New_South_Wales>",12146.0
<http://dbpedia.org/resource/Bathford>,1759.0
"<http://dbpedia.org/resource/Baton_Rouge,_Louisiana>",229493.0
<http://dbpedia.org/resource/Batote>,4315.0
<http://dbpedia.org/resource/Battagram>,27083.0
<http://dbpedia.org/resource/Batticaloa>,92332.0
<http://dbpedia.org/resource/Batu_Pahat_(town)>,417458.0
<http://dbpedia.org/resource/Baturyn>,2622.0
<http://dbpedia.org/resource/Baunatal>,27762.0
<http://dbpedia.org/resource/Bausendorf>,1337.0
"<http://dbpedia.org/resource/Bauta,_Cuba>",45509.0
<http://dbpedia.org/resource/Bawana>,23095.0
"<http://dbpedia.org/resource/Baxter,_Iowa>",1101.0
"<http://dbpedia.org/resource/Bay_City,_Oregon>",1286.0
"<http://dbpedia.org/resource/Bay_Minette,_Alabama>",8044.0
"<http://dbpedia.org/resource/Bay_Pines,_Florida>",2931.0
"<http://dbpedia.org/resource/Bay_St._Louis,_Mississippi>",9260.0
<http://dbpedia.org/resource/Bayamo>,222118.0
"<http://dbpedia.org/resource/Bayard,_New_Mexico>",2328.0
"<http://dbpedia.org/resource/Bayboro,_North_Carolina>",1263.0
"<http://dbpedia.org/resource/Bayda,_Libya>",380000.0
"<http://dbpedia.org/resource/Bayonne,_New_Jersey>",63024.0
"<http://dbpedia.org/resource/Bayou_Vista,_Louisiana>",4652.0
"<http://dbpedia.org/resource/Bayshore,_North_Carolina>",2974.0
<http://dbpedia.org/resource/Bayt_Dajan>,3840.0
"<http://dbpedia.org/resource/Baytown,_Texas>",71802.0
"<http://dbpedia.org/resource/Bayview,_Humboldt_County,_California>",22639.0
"<http://dbpedia.org/resource/Bayville,_New_York>",6669.0
<http://dbpedia.org/resource/Bazeilles>,2506.0
<http://dbpedia.org/resource/Bački_Breg>,1140.0
<http://dbpedia.org/resource/Baška>,1674.0
"<http://dbpedia.org/resource/Beach,_North_Dakota>",1019.0
"<http://dbpedia.org/resource/Beach_Haven_West,_New_Jersey>",3896.0
"<http://dbpedia.org/resource/Beachlands,_Western_Australia>",1424.0
"<http://dbpedia.org/resource/Beachwood,_Ohio>",11953.0
"<http://dbpedia.org/resource/Beacon_Square,_Florida>",7263.0
"<http://dbpedia.org/resource/Beaconsfield,_Queensland>",5490.0
"<http://dbpedia.org/resource/Bear_Rocks,_Pennsylvania>",1048.0
"<http://dbpedia.org/resource/Bear_Valley_Springs,_California>",5172.0
"<http://dbpedia.org/resource/Beardstown,_Illinois>",6123.0
"<http://dbpedia.org/resource/Beattyville,_Kentucky>",1307.0
"<http://dbpedia.org/resource/Beaudesert,_Queensland>",6395.0
"<http://dbpedia.org/resource/Beaufort,_Victoria>",1539.0
<http://dbpedia.org/resource/Beaufort_West>,34085.0
"<http://dbpedia.org/resource/Beauty_Point,_Tasmania>",1222.0
"<http://dbpedia.org/resource/Beaver,_Pennsylvania>",4531.0
<http://dbpedia.org/resource/Bebra>,15470.0
<http://dbpedia.org/resource/Beckdorf>,2545.0
"<http://dbpedia.org/resource/Beckett,_New_Jersey>",4847.0
"<http://dbpedia.org/resource/Beckingham,_Nottinghamshire>",1098.0
<http://dbpedia.org/resource/Bedale>,3156.0
<http://dbpedia.org/resource/Bedburg>,24926.0
"<http://dbpedia.org/resource/Bedford,_Massachusetts>",13320.0
"<http://dbpedia.org/resource/Bedford,_Pennsylvania>",2841.0
"<http://dbpedia.org/resource/Bedford,_Western_Australia>",5348.0
<http://dbpedia.org/resource/Bedonia>,3526.0
"<http://dbpedia.org/resource/Beecher,_Michigan>",10232.0
"<http://dbpedia.org/resource/Beechwood_Trails,_Ohio>",2258.0
<http://dbpedia.org/resource/Beelen>,6418.0
"<http://dbpedia.org/resource/Beeliar,_Western_Australia>",7454.0
<http://dbpedia.org/resource/Beetzendorf>,3267.0
"<http://dbpedia.org/resource/Beggs,_Oklahoma>",1321.0
<http://dbpedia.org/resource/Begnins>,1662.0
<http://dbpedia.org/resource/Begusarai>,251136.0
<http://dbpedia.org/resource/Bei'an>,436444.0
<http://dbpedia.org/resource/Beidaihe_District>,66000.0
<http://dbpedia.org/resource/Beihai>,1539300.0
<http://dbpedia.org/resource/Beihan>,13234.0
<http://dbpedia.org/resource/Beipiao>,576000.0
<http://dbpedia.org/resource/Beit_Fajjar>,13403.0
<http://dbpedia.org/resource/Beit_Surik>,3818.0
<http://dbpedia.org/resource/Beit_Wazan>,1120.0
<http://dbpedia.org/resource/Beitillu>,3083.0
<http://dbpedia.org/resource/Bekasi>,2931897.0
"<http://dbpedia.org/resource/Bel_Ombre,_Seychelles>",3996.0
<http://dbpedia.org/resource/Bela_Vista_de_Goiás>,20615.0
<http://dbpedia.org/resource/Beldanga>,25361.0
"<http://dbpedia.org/resource/Belfair,_Washington>",3931.0
"<http://dbpedia.org/resource/Belfast,_Maine>",6668.0
"<http://dbpedia.org/resource/Belfield,_New_South_Wales>",6322.0
<http://dbpedia.org/resource/Belgaum>,488292.0
"<http://dbpedia.org/resource/Belgium_(town),_Wisconsin>",1513.0
"<http://dbpedia.org/resource/Belgrave,_Victoria>",3929.0
"<http://dbpedia.org/resource/Belhaven,_North_Carolina>",1688.0
"<http://dbpedia.org/resource/Belington,_West_Virginia>",1921.0
<http://dbpedia.org/resource/Belišće>,10825.0
"<http://dbpedia.org/resource/Bell,_California>",35477.0
<http://dbpedia.org/resource/Bella_Vista_Municipality>,19281.0
<http://dbpedia.org/resource/Bella_Vista_Norte>,6145.0
"<http://dbpedia.org/resource/Bellair-Meadowbrook_Terrace,_Florida>",13343.0
"<http://dbpedia.org/resource/Bellaire,_Texas>",16855.0
"<http://dbpedia.org/resource/Bellamack,_Northern_Territory>",2458.0
"<http://dbpedia.org/resource/Bellambi,_New_South_Wales>",3947.0
<http://dbpedia.org/resource/Bellary>,410445.0
"<http://dbpedia.org/resource/Belle_Isle,_Florida>",5988.0
"<http://dbpedia.org/resource/Belle_Plaine,_Iowa>",2534.0
"<http://dbpedia.org/resource/Bellerose_Terrace,_New_York>",2198.0
<http://dbpedia.org/resource/Belleville-sur-Vie>,3595.0
"<http://dbpedia.org/resource/Bellevue,_Iowa>",2191.0
"<http://dbpedia.org/resource/Bellevue_Hill,_New_South_Wales>",10716.0
"<http://dbpedia.org/resource/Bellfield,_Victoria>",1793.0
"<http://dbpedia.org/resource/Bellinge,_Denmark>",4826.0
"<http://dbpedia.org/resource/Bellingen,_New_South_Wales>",3074.0
"<http://dbpedia.org/resource/Bellport,_New_York>",2084.0
"<http://dbpedia.org/resource/Bells,_Tennessee>",2437.0
<http://dbpedia.org/resource/Bells_Corners>,9272.0
<http://dbpedia.org/resource/Bellshill>,20650.0
"<http://dbpedia.org/resource/Bellville,_Ohio>",1918.0
"<http://dbpedia.org/resource/Belmont,_Massachusetts>",26123.0
"<http://dbpedia.org/resource/Belmont,_New_South_Wales>",7114.0
"<http://dbpedia.org/resource/Belmont,_North_Carolina>",10076.0
"<http://dbpedia.org/resource/Belmont,_Queensland>",4374.0
<http://dbpedia.org/resource/Belmopan>,16451.0
<http://dbpedia.org/resource/Belo_Blato>,1477.0
<http://dbpedia.org/resource/Belo_Horizonte>,2502557.0
"<http://dbpedia.org/resource/Belonia,_India>",21176.0
"<http://dbpedia.org/resource/Belvedere,_South_Carolina>",5792.0
<http://dbpedia.org/resource/Belz>,2343.0
<http://dbpedia.org/resource/Belém>,1439561.0
"<http://dbpedia.org/resource/Belén,_Uruguay>",2030.0
<http://dbpedia.org/resource/Belén_Gualcho>,15983.0
<http://dbpedia.org/resource/Bemaitso>,8000.0
<http://dbpedia.org/resource/Bemowo>,102393.0
"<http://dbpedia.org/resource/Ben_Lomond,_California>",6234.0
<http://dbpedia.org/resource/Benalla>,9298.0
<http://dbpedia.org/resource/Bendigo>,99122.0
<http://dbpedia.org/resource/Bendorf>,17395.0
"<http://dbpedia.org/resource/Benedikt,_Benedikt>",1078.0
<http://dbpedia.org/resource/Benediktbeuern>,3620.0
<http://dbpedia.org/resource/Bengtsfors>,3080.0
<http://dbpedia.org/resource/Beni_Mellal>,192676.0
<http://dbpedia.org/resource/Beni_Suef>,233142.0
"<http://dbpedia.org/resource/Benjamin,_Utah>",1145.0
<http://dbpedia.org/resource/Benjamín_Aceval>,16248.0
"<http://dbpedia.org/resource/Benjamín_Hill,_Sonora>",5285.0
<http://dbpedia.org/resource/Bensekrane>,13130.0
<http://dbpedia.org/resource/Bensheim>,39368.0
"<http://dbpedia.org/resource/Bensonhurst,_Brooklyn>",151705.0
<http://dbpedia.org/resource/Bensonville>,4089.0
"<http://dbpedia.org/resource/Benton,_Louisiana>",1948.0
<http://dbpedia.org/resource/Benátky_nad_Jizerou>,7418.0
<http://dbpedia.org/resource/Beohari>,223347.0
<http://dbpedia.org/resource/Berd>,7957.0
"<http://dbpedia.org/resource/Berea,_Kentucky>",13561.0
<http://dbpedia.org/resource/Bereket>,24500.0
<http://dbpedia.org/resource/Beretinec>,2176.0
"<http://dbpedia.org/resource/Berga,_Thuringia>",3766.0
<http://dbpedia.org/resource/Bergedorf>,126395.0
"<http://dbpedia.org/resource/Bergen,_New_York>",3120.0
<http://dbpedia.org/resource/Bergneustadt>,20190.0
<http://dbpedia.org/resource/Bergrheinfeld>,5015.0
<http://dbpedia.org/resource/Bergvliet>,4428.0
<http://dbpedia.org/resource/Berhida>,5833.0
"<http://dbpedia.org/resource/Berkeley,_California>",112580.0
<http://dbpedia.org/resource/Berkenbrück>,1017.0
<http://dbpedia.org/resource/Berkheim>,2683.0
<http://dbpedia.org/resource/Bermatingen>,3760.0
<http://dbpedia.org/resource/Bernardino_de_Campos>,11157.0
<http://dbpedia.org/resource/Bernau_bei_Berlin>,35546.0
<http://dbpedia.org/resource/Bernbeuren>,2303.0
<http://dbpedia.org/resource/Berngau>,2420.0
<http://dbpedia.org/resource/Beroun>,19510.0
<http://dbpedia.org/resource/Berriane>,30200.0
"<http://dbpedia.org/resource/Berridale,_New_South_Wales>",1197.0
"<http://dbpedia.org/resource/Berrien_Springs,_Michigan>",1800.0
"<http://dbpedia.org/resource/Berrigan,_New_South_Wales>",1260.0
"<http://dbpedia.org/resource/Berry,_Alabama>",1148.0
<http://dbpedia.org/resource/Berthierville>,4091.0
<http://dbpedia.org/resource/Bertoua>,88462.0
"<http://dbpedia.org/resource/Berwick,_Pennsylvania>",10477.0
"<http://dbpedia.org/resource/Berwyn,_Illinois>",56657.0
<http://dbpedia.org/resource/Berzence>,2528.0
<http://dbpedia.org/resource/Beshariq>,23912.0
<http://dbpedia.org/resource/Beshrabot>,5142.0
<http://dbpedia.org/resource/Besko>,3700.0
<http://dbpedia.org/resource/Bestwig>,11266.0
<http://dbpedia.org/resource/Bestwina>,4618.0
"<http://dbpedia.org/resource/Bethany,_Illinois>",1352.0
"<http://dbpedia.org/resource/Bethany_Beach,_Delaware>",1060.0
"<http://dbpedia.org/resource/Bethel,_North_Carolina>",1577.0
"<http://dbpedia.org/resource/Bethel,_Washington>",3713.0
"<http://dbpedia.org/resource/Bethlehem,_Alexander_County,_North_Carolina>",4214.0
"<http://dbpedia.org/resource/Bethpage,_New_York>",16429.0
"<http://dbpedia.org/resource/Betong,_Thailand>",24688.0
"<http://dbpedia.org/resource/Bettendorf,_Iowa>",33217.0
<http://dbpedia.org/resource/Bettona>,4371.0
"<http://dbpedia.org/resource/Betul,_Madhya_Pradesh>",153330.0
"<http://dbpedia.org/resource/Betulia,_Santander>",5350.0
"<http://dbpedia.org/resource/Beulah_Park,_South_Australia>",1554.0
"<http://dbpedia.org/resource/Beverley,_South_Australia>",1498.0
"<http://dbpedia.org/resource/Beverly,_Massachusetts>",39502.0
"<http://dbpedia.org/resource/Beverly,_Ohio>",1313.0
"<http://dbpedia.org/resource/Beverly_Hills,_Florida>",8445.0
<http://dbpedia.org/resource/Bexbach>,19218.0
<http://dbpedia.org/resource/Beycuma>,2425.0
<http://dbpedia.org/resource/Bełżyce>,6591.0
<http://dbpedia.org/resource/Beška>,6239.0
<http://dbpedia.org/resource/Bhabua>,50179.0
<http://dbpedia.org/resource/Bhainsdehi>,15756.0
<http://dbpedia.org/resource/Bhandardaha>,5667.0
<http://dbpedia.org/resource/Bhatpara>,386019.0
<http://dbpedia.org/resource/Bhattarai_Danda>,5510.0
"<http://dbpedia.org/resource/Bhawanipur,_Bihar>",27000.0
<http://dbpedia.org/resource/Bhilai>,1064223.0
<http://dbpedia.org/resource/Bhind>,197585.0
<http://dbpedia.org/resource/Bhoom>,20762.0
<http://dbpedia.org/resource/Bhuj>,213514.0
<http://dbpedia.org/resource/Biała_Piska>,4006.0
"<http://dbpedia.org/resource/Białobrzegi,_Legionowo_County>",1232.0
<http://dbpedia.org/resource/Białołęka>,92768.0
<http://dbpedia.org/resource/Biblis>,8814.0
<http://dbpedia.org/resource/Bicas>,13653.0
<http://dbpedia.org/resource/Bicester>,32642.0
<http://dbpedia.org/resource/Bicske>,12100.0
<http://dbpedia.org/resource/Biddenden>,2574.0
<http://dbpedia.org/resource/Bideford>,17107.0
<http://dbpedia.org/resource/Bidor>,25000.0
<http://dbpedia.org/resource/Biecz>,4585.0
<http://dbpedia.org/resource/Bieżuń>,1910.0
"<http://dbpedia.org/resource/Big_Bear_City,_California>",34109.0
<http://dbpedia.org/resource/Bigoudine>,6465.0
<http://dbpedia.org/resource/Biguaçu>,66556.0
<http://dbpedia.org/resource/Biharamulo>,24573.0
